track id,track name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,lyrics
3fH4KjXFYMmljxrcGrbPj9,Don't You (Forget About Me),Simple Minds,0.66,0.816,2.0,-6.61,1.0,0.0299,0.168,0.0181,0.0608,0.6779999999999999,111.346,"Hey, hey, hey, hey
Ooh-hoo-ooh-ohh

Won't you come see about me
I'll be alone, dancing, you know it, baby
Tell me your troubles and doubts
Givin' everything inside and out, and

Love's strange, surreal in the dark
Think of the tender things that we were working on
Slow change may pull us apart
When the light gets into your heart, baby

Don't you forget about me
Don't, don't, don't, don't
Don't you forget about me

Will you stand above me
Look my way, never love me
Rain keeps falling
Rain keeps falling
Down, down, down

"
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Tears For Fears,0.645,0.795,7.0,-12.095,1.0,0.0527,0.34700000000000003,0.00389,0.10400000000000001,0.535,112.06700000000001,"Welcome to your life
There's no turning back
Even while we sleep
We will find you
Acting on your best behaviour
Turn your back on Mother Nature

Everybody wants to rule the world

It's my own design
"
58E1XVmZTODC67YNjneuXM,Tainted Love,Soft Cell,0.542,0.45,7.0,-9.931000000000001,0.0,0.0361,0.5579999999999999,6.43e-06,0.579,0.626,144.437,"Sometimes I feel I've got to
Run away, I've got to
Get away from the pain
You drive into the heart of me

The love we share
Seems to go nowhere
And I've lost my light
For I toss and turn, I can't sleep at night

Once I ran to you (I ran)
Now I'll run from you
This tainted love you've given
I give you all a boy could give you
Take my tears, and that's not nearly all

Tainted love (Oh oh)
"
2HuHopKnnuGQEpGb0CssCs,Hungry Like the Wolf,Duran Duran,0.654,0.903,0.0,-5.252000000000001,1.0,0.0798,0.0222,0.0,0.24100000000000002,0.607,129.442,"Darken the city, night is a wire
Steam in the subway, earth is a afire
Do do do do do do do dodo dododo dodo
Woman, you want me, give me a sign
And catch my breathing even closer behind
Do do do do do do do dodo dododo dodo

In touch with the ground
I'm on the hunt I'm after you
Smell like I sound, I'm lost in a crowd
And I'm hungry like the wolf
Straddle the line in discord and rhyme
I'm on the hunt I'm after you
Mouth is alive, with juices like wine
And I'm hungry like the wolf

"
1QbQL5m30YNvukitIqAnFG,Sunglasses At Night,Corey Hart,0.6859999999999999,0.609,10.0,-11.469000000000001,0.0,0.0444,0.258,0.00015,0.113,0.7190000000000001,127.736,"I wear my sunglasses at night
So I can, so I can
Watch you weave
Then breathe your story lines
And I wear my sunglasses at night
So I can, so I can
Keep track of the visions in my eyes

While she's deceiving me
It cuts my security
Has she got control of me
I turn to her and say

Don't switch the blade
On the guy in shades, oh-no
Don't masquerade
With the guy in shades, oh-no
I can't believe it
'Cause you got it made
With the guy in shades, oh-no

And I wear my sunglasses at night
"
0HEmnAUT8PHznIAAmVXqFJ,Faith - Remastered,George Michael,0.887,0.48,11.0,-11.994000000000002,1.0,0.11699999999999999,0.0094,3.5799999999999996e-05,0.0662,0.607,95.846,"Well, I guess it would be nice
If I could touch your body
I know not everybody
Has got a body like you
Oh, but I gotta think twice
Before I give my heart away
And I know all the games you play
Because I play them too

Oh, but I need some time off from that emotion
Time to pick my heart up off the floor
Oh, when that love comes down without devotion
Well, it takes a strong man, baby
But I'm showin' you the door

'Cause I gotta have faith
I gotta have faith
Because I got to have faith, faith, faith
"
5dRQUolXAVX3BbCiIxmSsf,Your Love,The Outfield,0.555,0.757,1.0,-7.867999999999999,0.0,0.0601,0.10300000000000001,1.16e-06,0.0631,0.5820000000000001,129.607,"Josie's on a vacation far away
Come around and talk it over
So many things that I want to say
You know I like my girls a little bit older

I just wanna use your love tonight
I don't wanna lose your love tonight

I ain't got many friends left to talk to
Nowhere to run when I'm in trouble
You know I'd do anything for you
Stay the night but keep it undercover

I just wanna use your love tonight, whoa
"
3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,The Human League,0.731,0.738,9.0,-8.125,0.0,0.0377,0.184,0.0,0.214,0.958,117.656,"You were working as waitress in a cocktail bar
When I met you
I picked you out, I shook up and turned you around
Turned you into someone new

Now five years later on you've got the world at your feet
Success has been so easy for you
But don't forget it's me who put you where you are now
And I can put you back down too

Don't
Don't you want me?
You know I can't believe it
When I hear that you won't see me
Don't

Don't you want me?
You know I don't believe you
When you say that you don't need me

It's much too late to find
You think you've changed your mind
You'd better change it back or we will both be sorry

"
4v2rkl1mC3zVAz0nXMx9r4,Heart Of Glass,Blondie,0.77,0.654,4.0,-6.108,1.0,0.0361,0.0539,0.00047000000000000004,0.0819,0.685,114.82,"Once I had a love and it was a gas
Soon turned out had a heart of glass
Seemed like the real thing, only to find
Mucho mistrust, love's gone behind

Once I had a love and it was divine
Soon found out I was losing my mind
It seemed like the real thing but I was so blind
Mucho mistrust, love's gone behind

In between
What I find is pleasing and I'm feeling fine
Love is so confusing, there's no peace of mind
"
6J2rMSRhgb4HuX6dWgM3nJ,I Melt with You,Modern English,0.541,0.81,0.0,-11.745,1.0,0.0367,0.000975,0.00158,0.0681,0.647,155.582,"Moving forward using all my breath
Making love to you was never second best
I saw the world crashing all around your face
Never really knowing it was always mesh and lace

I'll stop the world and melt with you
You've seen the difference and it's getting better all the time
There's nothing you and I won't do
I'll stop the world and melt with you

(You should know better) Dream of better lives the kind which never hate
(You should see why) Dropped in the state of imaginary grace
"
756CJtQRFSxEx9jV4P9hpA,I Believe in a Thing Called Love,The Darkness,0.442,0.846,4.0,-5.2139999999999995,1.0,0.0764,0.0538,4.71e-06,0.282,0.622,128.235,"Can't explain all the feelings that you're making me feel.
My heart's in overdrive, and you're behind the steering wheel.

Touching you, touching me.
Touching you, God, you're touching me.

I believe in a thing called love.
Just listen to the rhythm of my heart.
There's a chance we could make it now.
We'll be rocking till the Sun goes down.
I believe in a thing called love.
"
252YuUdUaC5OojaBU0H1CP,Come A Little Bit Closer,Jay & The Americans,0.636,0.684,3.0,-9.302,1.0,0.057,0.52,0.0015,0.534,0.8809999999999999,132.509,"In a little café
Just the other side of the border
She was a-sitting there a-givin' me
Looks that made my mouth water
So I started walking her way
She belonged to bad man, José

And I knew, yes I knew I should leave
When I heard her say, yeah

Come a little bit closer
You're my kind of man
So big and so strong

Come a little bit closer
I'm all alone
And the night is so long

So we started to dance
In my arms, she felt so inviting
"
2BY7ALEWdloFHgQZG6VMLA,Brandy (You're a Fine Girl),Looking Glass,0.716,0.625,1.0,-11.369000000000002,0.0,0.0601,0.396,1.9699999999999998e-05,0.134,0.826,125.27600000000001,"There's a port on a western bay
And it serves a hundred ships a day
Lonely sailors pass the time away
And talk about their homes

And there's a girl in this harbor town
And she works layin' whiskey down
They say, ""Brandy, fetch another round""
She serves them whiskey and wine

The sailors say, ""Brandy, you're a fine girl"" (You're a fine girl)
What a good wife you would be (Such a fine girl)
Yeah your eyes could steal a sailor from the sea""

Brandy wears a braided chain
Made of finest silver from the north of Spain
"
66gG8RzSA2sVQwME8e43wX,Fox On The Run,Sweet,0.523,0.762,4.0,-8.669,1.0,0.0346,0.0308,0.0,0.0675,0.8809999999999999,128.064,"I... don't wanna know your name
'Cause you don't look the same
The way you did before...

OK... you think you got a pretty face
But the rest of you is out of place
You looked alright before

Fox on the run
You scream and everybody comes a-running
Take a run and hide yourself away
(Foxy on the run)
"
4ZoBC5MhSEzuknIgAkBaoT,My Life,Billy Joel,0.741,0.647,2.0,-12.878,1.0,0.0427,0.10800000000000001,0.00139,0.0555,0.804,131.097,"Got a call from an old friend
We used to be real close
Said he couldn't go on the American way
Closed the shop, sold the house
Bought a ticket to the West Coast
Now he gives them a stand-up routine in L.A.

I don't need you to worry for me 'cause I'm alright
I don't want you to tell me it's time to come home
I don't care what you say anymore, this is my life
Go ahead with your own life, leave me alone

I never said you had to offer me a second chance
"
7BvuV4c1BGhaRapcXvRu5z,You Might Think,The Cars,0.71,0.774,2.0,-9.335,1.0,0.0333,0.141,0.0136,0.0348,0.966,133.924,"Oh well uh, you might think I'm crazy
To hang around with you
Or maybe you think I'm lucky
To have somethin' to do

But I think that you're wild
Inside me is some child

You might think I'm foolish
Or maybe it's untrue
(You might think) You might think I'm crazy
(All I want) All I want is you

You might think it's hysterical
But I know when you're weak
You think you're in the movies
"
48O0GrGJWml3DzHhC5sJ7a,Karma Chameleon,Culture Club,0.6759999999999999,0.5770000000000001,10.0,-12.030999999999999,1.0,0.0365,0.18600000000000003,0.0,0.14800000000000002,0.934,91.98,"There's a loving in your eyes all the way
If I listen to your lies would you say
I'm a man without conviction
I'm a man who doesn't know
How to sell a contradiction
You come and go
You come and go

Karma karma karma karma
Karma chameleon
You come and go
You come and go
Loving would be easy
If your colors were like my dreams
Red, gold and green
Red, gold and green

Didn't hear your wicked words everyday
And you used to be so sweet I heard you say
That my love was an addiction
When we cling, our love is strong
When you go, you're gone forever
You string along
"
3tSi6iFO9yLGIYIqMEgjC9,I Want You Back,The Jackson 5,0.67,0.584,8.0,-8.325,1.0,0.034,0.439,0.00614,0.17800000000000002,0.9440000000000001,98.185,"LUh-huh huh huhhh
Let me tell ya now
Uh-huh
(Mmhhmmm)

When I had you to myself, I didn't want you around
Those pretty faces always made you stand out in a crowd
But someone picked you from the bunch, one glance was all it took
Now it's much too late for me to take a second look

Oh baby, give me one more chance
(To show you that I love you)
Won't you please let me back in your heart
Oh darlin', I was blind to let you go
(Let you go, baby)
But now since I see you in his arms
(I want you back)
Yes I do now
(I want you back)
Ooh ooh baby
(I want you back)
"
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,The Beatles,0.557,0.54,9.0,-10.484000000000002,1.0,0.0347,0.0339,0.00248,0.179,0.39399999999999996,129.171,
7HX9f8AMBl0vQxAoAzLqhS,You Make My Dreams (Come True) - Remastered,Daryl Hall & John Oates,0.7490000000000001,0.484,5.0,-9.943999999999999,1.0,0.0484,0.13,0.13699999999999998,0.0486,0.9390000000000001,167.084,
3ZZq9396zv8pcn5GYVhxUi,Down Under,Men At Work,0.7390000000000001,0.45899999999999996,11.0,-14.42,0.0,0.0294,0.129,0.0194,0.0474,0.892,107.115,"Traveling in a fried-out Kombi
On a hippie trail, head full of zombie
I met a strange lady, she made me nervous
She took me in and gave me breakfast

And she said:

Do you come from a land down under?
Where women glow and men plunder
Can't you hear, can't you hear the thunder?
You better run, you better take cover

Buying bread from a man in Brussels
He was six foot four and full of muscle
I said, ""Do you speak-a my language?""
He just smiled and gave me a Vegemite sandwich

And he said:
"
6hs3SDnbO3f6VQuPO4KBEb,Send Me on My Way,Rusted Root,0.5,0.6809999999999999,0.0,-9.556000000000001,1.0,0.0672,0.114,4.01e-05,0.139,0.745,119.46,"On my way, on my way
On my way, on my way
On my way, on my way
On my way, on my way
On my way, on my way
On my way, on my way

I would like to reach out my hands
I may see you, I may tell you to run
(On my way)
(On my way)
You know what they say about the young

Well, pick me up with golden hand
I may see you, I may tell you to run
(On my way)
(On my way)
You know what they say about the young

I would like to hold my little hand
How we will run we will, how we will crawl we will?
I would like to hold my little hand
How we will run we will, how we will crawl?

Send me on my way
(On my way)
Send me on my way
(On my way)
Send me on my way
(On my way)
Send me on my way
(On my way)

"
28wGX1hoLCRbBZbEqITvE3,Ain't No Mountain High Enough - Stereo Version,Marvin Gaye,0.677,0.693,11.0,-7.561,0.0,0.0343,0.43700000000000006,0.0,0.405,0.755,130.013,"Listen baby
Ain't no mountain high, ain't no valley low
Ain't no river wide enough baby

If you need me call me, no matter where you are
No matter how far (Don't worry baby)
Just call my name, I'll be there in a hurry
You don't have to worry

'Cause baby there ain't no mountain high enough
Ain't no valley low enough
Ain't no river wide enough
To keep me from getting to you babe

Remember the day I set you free
I told you you could always count on me, darling
From that day on, I made a vow
I'll be there when you want me
"
6t6oULCRS6hnI7rm0h5gwl,Some Nights,fun.,0.672,0.738,0.0,-7.045,1.0,0.0506,0.0178,6.75e-05,0.0927,0.392,107.93799999999999,"Some nights, I stay up cashing in my bad luck
Some nights, I call it a draw
Some nights, I wish that my lips could build a castle
Some nights, I wish they'd just fall off
But I still wake up, I still see your ghost
Oh Lord, I'm still not sure what I stand for
What do I stand for?
What do I stand for?
Most nights, I don't know
Anymore (Oh-oh)
(Oh-whoa-oh, oh-whoa-oh, oh-oh)
(Oh-oh, oh-whoa-oh, oh-whoa-oh, oh-oh)

So this is it, boys, this is war
What are we waiting for?
Why don't we break the rules already?
I was never one to believe the hype
Save that for the black and white
Try twice as hard and I'm half as liked
But here they come again to jack my style

That's alright (That's alright)
I found a martyr in my bed tonight
"
4TBBPZks71c60whhq0PgdP,(Your Love Keeps Lifting Me) Higher & Higher,Jackie Wilson,0.631,0.69,2.0,-6.676,1.0,0.0531,0.17600000000000002,0.0,0.121,0.938,94.574,"Your love, liftin' me higher
Than I've ever been lifted before
So keep it up, quench my desire
And I'll be at your side forevermore

You know your love (your love keeps liftin' me)
Keeps on liftin' (your love keeps liftin' me)
Higher (liftin' me, liftin' me), higher, and higher (higher)
I said your love (your love keeps liftin' me)
Keeps on (liftin' me, liftin' me)
Liftin' me (liftin' me) higher and higher (higher)

"
05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,Katrina & The Waves,0.596,0.8690000000000001,10.0,-11.97,1.0,0.037000000000000005,0.0116,0.17300000000000001,0.0678,0.9440000000000001,109.902,
7ePFDzrnLt3Ynqgy2UFWri,"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,0.727,0.588,1.0,-9.568,1.0,0.0253,0.057999999999999996,5.46e-06,0.0414,0.9640000000000001,104.413,"Oh, what a night
Late December back in '63
What a very special time for me
As I remember, what a night

Oh, what a night
You know I didn't even know her name
But I was never gonna be the same
What a lady, what a night

Oh I, I got a funny feeling when she walked in the room
"
6ZapsNk1ZpaebNXAIohP9R,Home,Edward Sharpe & The Magnetic Zeros,0.542,0.589,2.0,-6.622999999999999,1.0,0.0318,0.292,0.000522,0.177,0.13699999999999998,111.665,"Alabama, Arkansas
I do love my Ma and Pa
Not the way that I do love you

Well, holy moly, me oh my
You're the apple of my eye
Girl, I've never loved one like you

Man, oh, man you're my best friend
I scream it to the nothingness
There ain't nothing that I need

Well, hot and heavy, pumpkin pie
Chocolate candy, Jesus Christ
There ain't nothing please me more than you

Oh, home, let me come home
Home is whenever I'm with you
Oh, home, let me come home
Home is whenever I'm with you

La la la la
Take me home
Mama, I'm coming home

I'll follow you into the park
Through the jungle, through the dark
Girl, I've never loved one like you

"
5E3P9e1hvjyIOlFyqNB5eD,Rich Girl - Remastered,Daryl Hall & John Oates,0.597,0.643,5.0,-6.303,1.0,0.134,0.5,0.0,0.0435,0.823,167.963,
2374M0fQpWi3dLnB54qaLX,Africa,TOTO,0.6709999999999999,0.373,9.0,-18.064,1.0,0.0323,0.257,7.950000000000001e-05,0.0481,0.732,92.71700000000001,"I hear the drums echoing tonight
But she hears only whispers of some quiet conversation
She's coming in; 12:30 flight

The moonlit wings reflect the stars that guide me towards salvation
I stopped an old man along the way
Hoping to find some long forgotten words or ancient melodies
He turned to me as if to say; ""Hurry boy, it's waiting there for you""

It's gonna take a lot to take me away from you
There's nothing that a hundred men or more could ever do
I bless the rains down in Africa
Gonna take some time to do the things we never had

"
4dwrL3Z5U2RZ6MZiKE2PgL,Superstition,Stevie Wonder,0.648,0.7509999999999999,8.0,-8.582,1.0,0.0806,0.0182,0.000401,0.0418,0.863,100.43700000000001,"Very superstitious
Writing's on the wall
Very superstitious
Ladder's 'bout to fall
Thirteen month old baby
Broke the lookin' glass
Seven years of bad luck
The good things in your past

When you believe in things
That you don't understand
Then you suffer
Superstition ain't the way
Yeah

"
7b4yGtR0rujvLi5EBfKKJ2,Take Me Home Tonight,Eddie Money,0.608,0.768,1.0,-9.911,1.0,0.0364,0.10099999999999999,1.41e-06,0.0942,0.748,132.69899999999998,"I feel a hunger, it's a hunger
That tries to keep a man awake at night
Are you the answer? I shouldn't wonder
When I feel you with my appetite

With all the power you're releasing
It isn't safe to walk the city streets alone
Anticipation is running through me
Let's find the key and turn this engine on

I can feel you breathe
I can feel your heart beat faster

Take me home tonight
I don't want to let you go 'til you see the light
Take me home tonight
Listen honey, just like Ronnie sang, ""Be my little baby""

"
2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,Corinne Bailey Rae,0.7390000000000001,0.511,9.0,-7.843999999999999,1.0,0.0362,0.16699999999999998,1.34e-06,0.133,0.542,96.038,"Three little birds sat on my window
And they told me I don't need to worry
Summer came like cinnamon, so sweet
Little girls double-dutch on the concrete

Maybe sometimes we got it wrong
But it's alright
The more things seem to change
The more they stay the same
Don't you hesitate

Girl, put your records on
Tell me your favorite song
You go ahead, let your hair down

Sapphire and faded jeans
I hope you get your dreams
Just go ahead, let your hair down
You're gonna find yourself somewhere, somehow

Blue as the sky, sunburned and lonely
Sipping tea in the bar by the roadside
(Just relax, just relax)
"
0Y2SrByf4G3kbq2nBEHQRn,Spirit in the Sky,Norman Greenbaum,0.601,0.643,2.0,-5.827999999999999,1.0,0.0314,0.11199999999999999,0.00209,0.08800000000000001,0.552,128.262,"When I die and they lay me to rest
Gonna go to the place that's the best
When they lay me down to die
Goin' up to the spirit in the sky

Goin' up to the spirit in the sky (spirit in the sky)
That's where I'm gonna go when I die (when I die)
When I die and they lay me to rest
I'm gonna go to the place that's the best

"
0iOZM63lendWRTTeKhZBSC,"Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,0.606,0.457,6.0,-14.035,0.0,0.0497,0.713,2.5300000000000002e-05,0.0747,0.813,92.03299999999999,"And here's to you, Mrs. Robinson
Jesus loves you more than you will know
Whoa, whoa, whoa
God bless you, please, Mrs. Robinson
Heaven holds a place for those who pray
Hey, hey, hey
Hey, hey, hey

We'd like to know a little bit about you for our files
We'd like to help you learn to help yourself
Look around you all you see are sympathetic eyes
Stroll around the grounds until you feel at home

And here's to you, Mrs. Robinson
Jesus loves you more than you will know
Whoa, whoa, whoa
"
7GVUmCP00eSsqc4tzj1sDD,Come and Get Your Love - Single Version,Redbone,0.731,0.804,11.0,-7.621,0.0,0.0473,0.172,0.00028,0.0685,0.9570000000000001,107.383,"Come and get your love
Come and get your love
Come and get your love
Come and get your love

Hail (Hail), what's the matter with your head, yeah
Hail (Hail), what's the matter with your mind and your sign
Hail (Hail), nothin' the matter with your head
Baby find it, come on and find it
Hail, with it, baby, 'cause you're fine
And you're mine, and you look so divine

Come and get your love
Come and get your love
Come and get your love
Come and get your love

Hail (Hail), what's the matter with you feel right
Don't you feel right, baby
Hail, oh yeah, get it from the main vine, all right
I said-a find it, find it, go on and love it if you like it, yeah
"
4YUlGNZfYA6EUE5KDsGqpC,You Can't Hurry Love,Phil Collins,0.639,0.9229999999999999,7.0,-5.707999999999999,1.0,0.032,0.0674,0.0,0.0879,0.7609999999999999,97.874,"I need love, love
Ooh, to ease my mind
And I need to find fine
Someone to call mine

My mama said ""You can't hurry love
No, you'll just have to wait""
She said ""Love don't come easy
But It's a game of give and take""

""You can't hurry love
No, you'll just have to wait
Just trust in the good time
No matter how long it takes""

How many heartaches must I stand
Before I find the love to let me live again
Right now the only thing that keeps me hanging on
When I feel my strength, you know it's almost gone

But remember mama said ""You can't hurry love
No, you'll just have to wait""
She said ""Love don't come easy
"
0PDCewmZCp0P5s00bptcdd,This Will Be (An Everlasting Love),Natalie Cole,0.685,0.623,8.0,-11.145999999999999,1.0,0.042,0.228,0.00234,0.0295,0.8959999999999999,126.73899999999999,"Oooh-

This will be an everlasting love
This will be the one I've waited for
This will be the first time anyone has loved me

I'm so glad you found me in time
And I'm so glad that you recrefied my mind
This will be an everlasting love for me

Loving you is some kind of wonderful
Because you showed me just how much you care
You've given me the thrill of a lifetime
And made me believe you've got more thrills to spare, oh!

This will be an everlasting love
Oh, yes it will now!

You brought a lot of a sunshine in to my life
"
1aj4GXfmEYXfdVZohCpNKu,Stand by Me,Otis Redding,0.883,0.46399999999999997,10.0,-11.251,1.0,0.0591,0.27899999999999997,1.51e-05,0.0744,0.925,111.54799999999999,"When the night has come
And the land is dark
And the moon is the only
Light we see
No, I won't be afraid
No, no, no, no, I won't be afraid

Just as long, just as long, as you
Stand by me

And darling, darling
Whenever I'm in trouble
Stand
I need you
"
11IzgLRXV7Cgek3tEgGgjw,Under Pressure - Remastered,Queen,0.6709999999999999,0.711,2.0,-7.813,1.0,0.0478,0.42200000000000004,0.0,0.10400000000000001,0.466,113.809,"Mm, mm, bah, dah
Mm, mm, bah, dah
Mm, mm, bah, dah, dah

Pressure, pushing down on me
Pressing down on you, no man ask for
Under pressure that burns a building down
Splits a family in two, puts people on streets

Bah bah bah
Bah bah bah
Di dey dah
E day dah
That's OK

It's the terror of knowing what this world is about
Watching some good friends screaming
""Let me out""
Tomorrow gets me higher
Pressure on people, people on streets

Deh deh deh
"
5uzNa0SBGOe5pPnstWHMCt,Come On Eileen,Dexys Midnight Runners,0.466,0.615,0.0,-9.102,1.0,0.0492,0.413,0.0,0.34299999999999997,0.812,108.016,"Come on Eileen

Come on Eileen

Poor old Johnny Ray
Sounded sad upon the radio
Moved a million hearts in mono
Our mothers cried
Sang along, who'd blame them?

You're grown (you're grown up)
So grown (so grown up)
Now I must say more than ever
(Come on Eileen)
Toora loora toora loo rye ay
And we can sing just like our fathers

Come on Eileen, oh I swear what he means
At this moment, you mean everything
You in that dress, my thoughts I confess
Verge on dirty, ah, come on Eileen

"
69Qa7czzqraPWZgxpQN405,You Can't Hurry Love,The Supremes,0.617,0.81,10.0,-6.513,1.0,0.0798,0.762,0.0,0.134,0.65,97.389,"I need love, love
To ease my mind
I need to find, find
Someone to call mine

But, mama said
""You can't hurry love
No, you just have to wait""
She said, ""Love don't come easy
It's a game of give and take""
You can't hurry love
No, you just have to wait
You've got to trust, give it time
No matter how long it takes

But, how many heartaches
Must I stand
Before I find a love
To let me live again?

Right now the only thing
That keeps me hangin' on
When I feel my strength, yeah
"
2jg4Yc8071puvDRYi22B3a,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,0.6459999999999999,0.784,5.0,-6.1370000000000005,1.0,0.0334,0.00495,0.0,0.061,0.8190000000000001,108.84,"Hah, hey, oh yeah baby

Like the fool, I went and stayed too long
Now I'm wondering if your love's still strong
Ooh baby, here I am
Signed, sealed, delivered, I'm yours

Then that time I went and said goodbye
Now I'm back and not ashamed to cry
Ooh baby, here I am
Signed, sealed, delivered, I'm yours

Here I am baby (Signed, sealed, delivered, I'm yours)
Here I am baby (Signed, sealed, delivered, I'm yours)
"
3LmpQiFNgFCnvAnhhvKUyI,Stayin' Alive - Remastered Version,Bee Gees,0.675,0.899,10.0,-6.124,0.0,0.0418,0.0696,0.000139,0.33,0.91,103.68299999999999,"Well, you can tell by the way I use my walk
I'm a woman's man, no time to talk
Music loud and women warm, I've been kicked around
Since I was born
And now it's all right, that's okay
And you may look the other way
We can try to understand
The New York Times' effect on man

Whether you're a brother or whether you're a mother
You're stayin' alive, stayin' alive
Feel the city breakin' and everybody shakin'
And we're stayin' alive, stayin' alive
Ah, ha, ha, ha, stayin' alive, stayin' alive
Ah, ha, ha, ha, stayin' alive

Oh when you walk
Well now, I get low and I get high
And if I can't get either, I really try
Got the wings of heaven on my shoes
I'm a dancin' man and I just can't lose
You know it's all right, it's okay
I'll live to see another day
"
1EzrEOXmMH3G43AXT1y7pA,I'm Yours,Jason Mraz,0.6859999999999999,0.457,11.0,-8.322000000000001,1.0,0.0468,0.595,0.0,0.105,0.718,150.953,"Well, you done done me, and you bet I felt it
I tried to be chill, but you're so hot that I melted
I fell right through the cracks
Now I'm trying to get back

Before the cool done run out, I'll be givin' it my bestest
And nothing's gonna stop me but divine intervention
I reckon it's again my turn
To win some or learn some

But I won't hesitate no more, no more
It cannot wait, I'm yours
Hmm (Hey, hey)

Well, open up your mind and see like me
Open up your plans and, damn, you're free
And look into your heart and you'll find love, love, love, love
Listen to the music of the moment people dance and sing
We're just one big family
And it's our God-forsaken right to be loved, loved, loved, loved, loved

So I won't hesitate no more, no more
"
3aSWQJcWnnqgwYbAgidvlV,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,0.6859999999999999,0.7140000000000001,0.0,-4.809,1.0,0.0287,0.204,0.0,0.0592,0.9640000000000001,126.736,"Ooh, sugar pie, honey bunch
You know that I love you
I Can't Help Myself
I love you and nobody else

In and out my life (In and out my life)
You come and you go (You come and you go)
Leaving just your picture behind (Ooh)
And I've kissed it a thousand times (Ooh)

When you snap your finger or wink your eye
I come a-running to you
I'm tied to your apron strings
And there's nothing that I can do, ooh

"
6jWkZvd1URGktyTTwcpPpB,My Girl,The Temptations,0.579,0.419,0.0,-10.72,1.0,0.0346,0.625,0.0,0.0981,0.6729999999999999,104.564,"I've got sunshine on a cloudy day
When it's cold outside
I've got the month of May
I guess you'd say
What can make me feel this way

My girl, my girl, my girl
Talkin' 'bout my girl
My girl

I've got so much honey
The bees envy me
"
5YbgcwHjQhdT1BYQ4rxWlD,Don't Worry Be Happy,Bobby McFerrin,0.6809999999999999,0.163,11.0,-22.596999999999998,1.0,0.165,0.8809999999999999,7.62e-05,0.0688,0.7709999999999999,69.283,"Here's a little song I wrote
You might want to sing it note for note
Don't worry be happy
In every life we have some trouble
But when you worry you make it double
Don't worry be happy
Don't worry be happy now

Ooh-ooh-hoo-hoo-ooh hoo-hoo-ooh-ooh ooh
Don't worry
Woo ooh-woo-ooh-woo-ooh-ooh
Be happy
Woo ooh-ooh-ooh-ooh
Don't worry be happy
Ooh-ooh hoo-hoo-ooh hoo-hoo-ooh-ooh ooh-ooh
Don't worry
Woo ooh-woo-ooh-ooh-ooh-ooh
Be happy
Woo-ooh-woo-ooh-ooh
Don't worry be happy

Ain't got no place to lay your head somebody came and took your bed
Don't worry be happy
The landlord say your rent is late he may have to litigate
Don't worry
Ha-ha ha-ha ha-ha
Be happy
Look at me I'm happy

Ooh-ooh-hoo-hoo-ooh ooh-ooh-ooh-ooh ooh-ooh-ooh
Don't worry
Ooh-ooh-ooh-ooh-ooh-ooh-ooh...
Be happy
Ooh-ooh-ooh-ooh-ooh
"
7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - 2011 Mix,Queen,0.563,0.865,5.0,-5.277,1.0,0.16,0.0472,0.00019099999999999998,0.77,0.601,156.27100000000002,"Tonight I'm gonna have myself a real good time
I feel alive
And the world I'll turn it inside out - yeah
I'm floating around in ecstasy
So don't stop me now

Don't stop me
'Cause I'm having a good time having a good time
I'm a shooting star leaping through the sky
Like a tiger defying the laws of gravity
I'm a racing car passing by like Lady Godiva

I'm gonna go go go
There's no stopping me
I'm burnin' through the sky yeah
Two hundred degrees
That's why they call me Mister Fahrenheit

I'm trav'ling at the speed of light
I wanna make a supersonic man out of you
Don't stop me now I'm having such a good time
I'm having a ball
Don't stop me now
"
3298yRJKPcCndQdNiTZKIo,Sweet Caroline,Neil Diamond,0.5379999999999999,0.127,11.0,-16.057000000000002,1.0,0.0284,0.589,0.00016999999999999999,0.23800000000000002,0.527,62.82899999999999,"Where it began, I can't begin to know when
But then I know it's growing strong
Wasn't the spring
And spring became the summer
Who'd have believe you'd come along

Hands, touching hands, reaching out
Touching me, touching you

Sweet Caroline
Good times never seem so good
I've been inclined
"
6NdcSEhpGGAYXNnnhGS2s6,What I Like About You,The Romantics,0.542,0.915,9.0,-9.637,1.0,0.0549,0.319,5.3400000000000004e-05,0.171,0.92,159.81,"Hey!

Uh-huh

Hey!

Uh-huh

What I like about you
You hold me tight

Tell me I'm the only one
Tryin'a come over tonight
Yeah!

Keep on whispering in my ear
Tell me all the things that I wanna hear
'Cause it's true (that's what I like)
That's what I like about you (that's what I like)

What I like about you
You really know how to dance
When you go, up, down jump around
Think about true romance
Yeah!
"
